geoarea,researcher,col_name,question,selection,region,subregion,sids,economy_sids,income_group_wb,survey,research, [FC], [HFC], [A], [PS], [FO], [CID], [RO], [MR], [CO], [CR], [GDL], [FR], [AR], [SP], [PT], [BD],research_tech,research_tech_clean,research_CID,research_org,research_org_clean
Tristan da Cunha,Sarti,Q9_org4,Q9,NATIONAL GEOGRAPHIC PRISTINE SEAS [FC],Africa,Southern Africa,,Unclassified,Not classified,,research,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,FALSE
Tunisia,Sarti,Q7_lab1,Q7,The University of Sfax [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Tunisia,Sarti,Q7_lab2,Q7,Monastir Univetsity [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Tunisia,Sarti,Q7_lab3,Q7,l’Université de Tunis El Manar [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Tunisia,Sarti,Q7_lab4,Q7,Université de Carthage [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Tunisia,Sarti,Q7_lab5,Q7,Institut National AgroNomique de Tunisie (UR03AGRO1) [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Tunisia,Sarti,Q8_gov1,Q8,Institut national des sciences et techNologies de la mer (INSTM) [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tunisia,N/A,Q8_gov1,Q8,secrétariat général des Affaires de la Mer,Africa,Northern Africa,,Developing,Lower middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tunisia,Sarti,Q8_gov2,Q8,Institut Supérieur de la Pêche et de l'Aquaculture de Bizerte [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tunisia,Sarti,Q8_gov3,Q8,"Ministre de l'Agriculture, des Ressources Hydrauliques et de la Pêche Maritime Institutional [MR] [FR]",Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tunisia,Sarti,Q8_gov4,Q8,Ministère de L'Environnement et du Développement Durable [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tunisia,Sarti,Q8_gov5,Q8,Centre hydrographique et océaNographique de la marine nationale (CHOMN) [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tunisia,Sarti,Q9_org1,Q9,Centre International des TechNologies de l’Environnement de Tunisie (CITET) [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
Tunisia,Sarti,Q9_org2,Q9,Agence des Ports et des Installations de Pêche (APIP) [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
Tunisia,Sarti,Q9_org3,Q9,Office de la Marine Marchande et des Ports (OMMP) [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
Tunisia,Sarti,Q9_org4,Q9,Agence de Protection et d’Aménagement du Littoral (APAL) [MR] [FR],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
Tunisia,Sarti,Q9_org5,Q9,Marineteck subsea survey [RO] [FR] [CO],Africa,Northern Africa,,Developing,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
Turkey,Canete,Q7_lab1,Q7,Canakkale Onsekiz Mart University [MR] [FR],Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turkey,N/A,Q7_lab1,Q7,Istanbul University,Asia,Western Asia,,Developing,Upper middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turkey,Canete,Q7_lab2,Q7,Inter Islamic Science & TechNology Network on OceaNography (INoC),Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turkey,N/A,Q7_lab2,Q7,Middle East Technical University (METU),Asia,Western Asia,,Developing,Upper middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turkey,Canete,Q7_lab3,Q7,Karadeniz Technical University [MR],Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turkey,Canete,Q7_lab4,Q7,Iskenderun Technical University [MR],Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turkey,Canete,Q7_lab5,Q7,Dokuz Eylül University [MR],Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turkey,Canete,Q8_gov1,Q8,"Turkish Naval Forces, Office of Navigation, Hydrography and OceaNography",Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turkey,N/A,Q8_gov1,Q8,"Office Of Navigation, Hydrography and OceaNography",Asia,Western Asia,,Developing,Upper middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turkey,N/A,Q8_gov1,Q8,Ministry of Energy and Natural Resources,Asia,Western Asia,,Developing,Upper middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turkey,Canete,Q8_gov2,Q8,"METU, Department of Civil Engineering, Ocean Engineering Research Center [MR]",Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turkey,N/A,Q8_gov2,Q8,Scientific and TechNological Research Council of Turkey,Asia,Western Asia,,Developing,Upper middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turkey,Canete,Q8_gov3,Q8,Harita Genel Müdürlüğü - General Directorate of Mapping [MR],Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turkey,Canete,Q8_gov4,Q8,Akdeniz Su Ürünleri Mediterranean Fisheries Research Production and Education Institute [MR],Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turkey,Canete,Q9_org1,Q9,Turkish Marine Research Foundation TUDAV,Asia,Western Asia,,Developing,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
Turkey,N/A,Q9_org1,Q9,Derinsu underwater engineering,Asia,Western Asia,,Developing,Upper middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
Turks and Caicos Islands,Canete,Q7_lab1,Q7,The SFS Center for Marine Resource Studies [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turks and Caicos Islands,N/A,Q7_lab1,Q7,Beneath the Waves [FC],Latin America and the Caribbean,Caribbean,SIDS,SIDS,High income,survey,research,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,FALSE
Turks and Caicos Islands,Canete,Q7_lab2,Q7,Turks and Caicos Islands Community College Faculty of Natural and Applied Sciences [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turks and Caicos Islands,Canete,Q7_lab3,Q7,British West Indies Collegiate Turks & Caicos Islands [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Turks and Caicos Islands,Canete,Q8_gov1,Q8,Department of Environment and Coastal Resources [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turks and Caicos Islands,N/A,Q8_gov1,Q8,Department of Environment and Coastal Resources (DECR),Latin America and the Caribbean,Caribbean,SIDS,SIDS,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Turks and Caicos Islands,Canete,Q8_gov2,Q8,Department of Maritime Affairs and Shipping [MR],Latin America and the Caribbean,Caribbean,SIDS,SIDS,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tuvalu,Smith,Q7_lab1,Q7,University of the South Pacific - Tuvalu Campus,Oceania,Polynesia,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Tuvalu,Smith,Q7_lab2,Q7,Tuvalu Maritime Trainng Institute (TMTI),Oceania,Polynesia,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Tuvalu,Smith,Q8_gov1,Q8,Ministry of Natural Resources,Oceania,Polynesia,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tuvalu,Smith,Q8_gov2,Q8,"Ministry of Transport, Energy and Tourism",Oceania,Polynesia,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Tuvalu,Smith,Q8_gov3,Q8,"Ministry of Foreign Affairs, Trade, Tourism, Environment and Labour",Oceania,Polynesia,SIDS,SIDS,Upper middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Ukraine,Baldwin,Q7_lab1,Q7,Karazin Kharkiv National University [MR],Europe,Eastern Europe,,Developed,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,N/A,Q7_lab1,Q7,Ukrainian Scientific Centre of Ecology of the Sea (UkrSCES),Europe,Eastern Europe,,Developed,Lower middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,Baldwin,Q7_lab2,Q7,Odessa National Maritime Academy [MR],Europe,Eastern Europe,,Developed,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,N/A,Q7_lab2,Q7,Institute of marine biology of the NAS of Ukraine,Europe,Eastern Europe,,Developed,Lower middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,Baldwin,Q7_lab3,Q7,The Admiral Makarov National University of Shipbuilding (NUS) [MR],Europe,Eastern Europe,,Developed,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,N/A,Q7_lab3,Q7,Odessa University,Europe,Eastern Europe,,Developed,Lower middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,Baldwin,Q7_lab4,Q7,Kherson State Maritime Institute [MR],Europe,Eastern Europe,,Developed,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,N/A,Q7_lab4,Q7,Schmalhausen Institute of Zoology,Europe,Eastern Europe,,Developed,Lower middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,Baldwin,Q7_lab5,Q7,Kovalevsky Institute of Biology of the Southern Seas,Europe,Eastern Europe,,Developed,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
Ukraine,Baldwin,Q8_gov2,Q8,National Academy of Sciences of Ukraine,Europe,Eastern Europe,,Developed,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Ukraine,N/A,Q8_gov2,Q8,State environmental inspectorate of Ukraine,Europe,Eastern Europe,,Developed,Lower middle income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Ukraine,Baldwin,Q8_gov4,Q8,Ministry of Ecology and Natural Resources of Ukraine,Europe,Eastern Europe,,Developed,Lower middle income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
Ukraine,Baldwin,Q9_org1,Q9,State Museum of Natural History,Europe,Eastern Europe,,Developed,Lower middle income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
United Arab Emirates,Sarti,Q7_lab1,Q7,Khalifa University,Asia,Western Asia,,Developing,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,N/A,Q7_lab1,Q7,United Arab Emirates University (UAEU),Asia,Western Asia,,Developing,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,N/A,Q7_lab1,Q7,New York University Abu Dhabi,Asia,Western Asia,,Developing,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,Sarti,Q7_lab2,Q7,"New York University, Abu Dhabi",Asia,Western Asia,,Developing,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,N/A,Q7_lab2,Q7,Khalifa University,Asia,Western Asia,,Developing,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,Sarti,Q7_lab3,Q7,UNITED ARAB EMIRATES UNIVERSITY,Asia,Western Asia,,Developing,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,Sarti,Q7_lab4,Q7,TechNology InNovation Institute | TII [MR] [MR],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,Sarti,Q7_lab5,Q7,American University of Sharjah [MR] [MR],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Arab Emirates,Sarti,Q8_gov1,Q8,Regional Organization For The Protection of The Marine Environment - ROPME ,Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
United Arab Emirates,N/A,Q8_gov1,Q8,Ministry Of Climate Change and Environment MOCCAE,Asia,Western Asia,,Developing,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
United Arab Emirates,N/A,Q8_gov1,Q8,Environmental ministry,Asia,Western Asia,,Developing,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
United Arab Emirates,Sarti,Q8_gov2,Q8,Ministry of Climate Change and the Environment [MR] [MR],Asia,Western Asia,,Developing,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
United Arab Emirates,Sarti,Q8_gov3,Q8,The Environment Agency,Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
United Arab Emirates,Sarti,Q8_gov4,Q8,Masdar Institute of Science and TechNology [MR] [MR],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
United Arab Emirates,Sarti,Q8_gov5,Q8,Arab Centre for Engineering Studies [MR] [MR],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,gov,gov
United Arab Emirates,Sarti,Q9_org1,Q9,Sheikh Khalifa Bin Zayed Marine Research Centre [MR] [MR],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
United Arab Emirates,Sarti,Q9_org2,Q9,Gulf Capital Marine Oil And Gas (GCMOG) [CO],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
United Arab Emirates,Sarti,Q9_org3,Q9,CORAL OFFSHORE SERVICES  [CO],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
United Arab Emirates,Sarti,Q9_org4,Q9,ATLAS ELEKTRONIK LLC UAE [CO],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
United Arab Emirates,Sarti,Q9_org5,Q9,Deep Sea Offshore International  [CO],Asia,Western Asia,,Developing,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,org,org
United Kingdom,Baldwin,Q7_lab1,Q7,University of Plymouth,Europe,Northern Europe,,Developed,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,N/A,Q7_lab1,Q7,Zoological society London,Europe,Northern Europe,,Developed,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,N/A,Q7_lab1,Q7,University of Oxford,Europe,Northern Europe,,Developed,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,N/A,Q7_lab1,Q7,University of Edinburgh,Europe,Northern Europe,,Developed,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,N/A,Q7_lab1,Q7,University of Essex,Europe,Northern Europe,,Developed,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,Baldwin,Q7_lab2,Q7,University of Southampton,Europe,Northern Europe,,Developed,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,N/A,Q7_lab2,Q7,National OceaNography Centre (NoC),Europe,Northern Europe,,Developed,High income,survey,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,Baldwin,Q7_lab3,Q7,Bangor University,Europe,Northern Europe,,Developed,High income,,research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
United Kingdom,N/A,Q7_lab3,Q7,University of Liverpool,Europe,Northern Europe,,Developed,High income,survey,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,lab,lab
